WSJID,OrderedID,Relation,Conn1Sense1,Conn1Sense2,Conn1,Conn2Sense1,Conn2Sense2,Conn2,PDTB_Arg1Begin,PDTB_Arg1End,PDTB_Arg2Begin,PDTB_Arg2End,PDTB_Arg1SpansNo,PDTB_Arg2SpansNo,PDTB_ArgOverlap,RST_Arg1IsRelation,RST_Arg1Span,RST_Arg1Diff,RST_Arg1Begin,RST_Arg1End,RST_Arg2IsRelation,RST_Arg2Span,RST_Arg2Diff,RST_Arg2Begin,RST_Arg2End,RST_RelationSpan,ExtraSpans,Sats,Nucs,arg1Sats,arg1Nucs,arg2Sats,arg2Nucs,RST_RelationName,revise,strictRevise,multiNucleiEncounters,multiNucleiRoot,attrEncounters,attrRoot,problemTraversing,sameunitTreatment,pdtbRelAttribution
604,49,Implicit,Contingency.Cause.Reason, EMPTY,because,EMPTY,EMPTY,EMPTY,6943,7008,7011,7046,1,1,FALSE,TRUE,139 141,1,6943,7009,FALSE,142,9,7010,7054,138 144,3,0,3,0,1,0,2,evaluation-s,FALSE,FALSE,0,FALSE,2,FALSE,FALSE,FALSE,Comm::Ot::Null
604,50,Explicit,Temporal.Synchrony, EMPTY,when,EMPTY,EMPTY,EMPTY,7086,7101,7107,7135,1,1,FALSE,FALSE,145,0,7086,7101,FALSE,146,6,7102,7136,145 146,0,0,0,0,0,0,0,circumstance,FALSE,FALSE,0,FALSE,0,FALSE,FALSE,FALSE,Comm::Wr::Null
604,51,Implicit,Expansion.Conjunction, EMPTY,furthermore,EMPTY,EMPTY,EMPTY,7155,7272,7275,7331,1,2,FALSE,FALSE,148,2,7155,7274,TRUE,149 151,2,7275,7333,145 156,8,0,3,0,2,0,1,elaboration-additional,FALSE,FALSE,0,FALSE,1,FALSE,FALSE,FALSE,Comm::Wr::Null
604,52,Explicit,Expansion.Alternative.Conjunctive, EMPTY,or,EMPTY,EMPTY,EMPTY,7275,7331,7417,7455,2,1,FALSE,TRUE,149 151,2,7275,7333,FALSE,156,3,7416,7457,149 156,4,0,2,0,0,0,2,restatement,FALSE,FALSE,1,FALSE,1,FALSE,FALSE,FALSE,Comm::Wr::Null
605,0,EntRel,EMPTY,EMPTY,EMPTY,EMPTY,EMPTY,EMPTY,9,164,166,219,1,1,FALSE,TRUE,1 3,1,9,165,FALSE,4,1,166,220,1 4,0,0,0,0,0,0,0,elaboration-additional,FALSE,FALSE,0,FALSE,0,FALSE,FALSE,FALSE,EMPTY
606,0,EntRel,EMPTY,EMPTY,EMPTY,EMPTY,EMPTY,EMPTY,223,466,468,592,1,1,FALSE,TRUE,4 9,1,223,467,TRUE,10 11,1,468,593,4 12,1,0,1,0,0,0,1,elaboration-additional,FALSE,FALSE,0,FALSE,0,FALSE,FALSE,FALSE,EMPTY
606,1,Explicit,Comparison.Concession, EMPTY,however,EMPTY,EMPTY,EMPTY,522,592,594,645,1,2,FALSE,FALSE,11,1,522,593,FALSE,12,1,594,646,10 12,1,0,1,0,1,0,0,elaboration-additional,FALSE,FALSE,0,FALSE,1,FALSE,FALSE,FALSE,Comm::Wr::Null
606,2,NoRel,EMPTY,EMPTY,EMPTY,EMPTY,EMPTY,EMPTY,594,645,647,719,1,1,FALSE,FALSE,12,1,594,646,FALSE,13,1,647,720,1 20,18,2,3,2,1,0,2,elaboration-additional,FALSE,TRUE,0,FALSE,0,FALSE,FALSE,FALSE,EMPTY
606,3,EntRel,EMPTY,EMPTY,EMPTY,EMPTY,EMPTY,EMPTY,866,1033,1035,1086,1,1,FALSE,TRUE,17 20,54,866,1087,TRUE,19 20,1,1035,1087,17 20,-2,-1,-1,0,0,0,0,purpose,TRUE,TRUE,0,FALSE,0,FALSE,FALSE,FALSE,EMPTY
606,4,EntRel,EMPTY,EMPTY,EMPTY,EMPTY,EMPTY,EMPTY,1090,1177,1179,1353,1,1,FALSE,FALSE,21,1,1090,1178,TRUE,22 23,1,1179,1354,21 23,0,0,0,0,0,0,0,elaboration-additional,FALSE,FALSE,0,FALSE,0,FALSE,FALSE,FALSE,EMPTY
606,5,Explicit,Expansion.Conjunction, EMPTY,also,EMPTY,EMPTY,EMPTY,1179,1353,1355,1493,1,2,FALSE,TRUE,22 23,1,1179,1354,TRUE,24 26,1,1355,1494,21 26,1,1,0,1,0,0,0,elaboration-additional,FALSE,TRUE,0,FALSE,0,FALSE,FALSE,FALSE,Comm::Wr::Null
606,6,Explicit,Temporal.Asynchronous.Succession, EMPTY,since,EMPTY,EMPTY,EMPTY,1179,1293,1300,1353,1,1,FALSE,FALSE,22,0,1179,1293,FALSE,23,7,1294,1354,22 23,0,0,0,0,0,0,0,temporal-after,FALSE,FALSE,0,FALSE,0,FALSE,FALSE,FALSE,Comm::Wr::Null
606,7,EntRel,EMPTY,EMPTY,EMPTY,EMPTY,EMPTY,EMPTY,1355,1493,1495,1565,1,1,FALSE,TRUE,24 26,1,1355,1494,FALSE,27,1,1495,1566,21 27,3,1,0,1,0,0,0,background,FALSE,TRUE,0,FALSE,0,FALSE,FALSE,FALSE,EMPTY
606,8,Explicit,Comparison.Contrast.Juxtaposition, EMPTY,however,EMPTY,EMPTY,EMPTY,1495,1565,1578,1737,1,1,FALSE,FALSE,27,1,1495,1566,TRUE,28 41,508,1569,2236,1 48,33,3,0,2,0,1,0,elaboration-additional,FALSE,TRUE,0,FALSE,0,FALSE,FALSE,FALSE,Comm::Wr::Null
606,9,Implicit,Expansion.Restatement.Specification, EMPTY,specifically,EMPTY,EMPTY,EMPTY,1569,1737,1763,1843,1,1,FALSE,TRUE,28 41,499,1569,2236,TRUE,34 35,1,1763,1844,28 41,-2,-1,-1,0,0,0,0,condition,TRUE,TRUE,1,FALSE,0,FALSE,FALSE,FALSE,Comm::Wr::Null
606,10,Explicit,Temporal.Asynchronous.Precedence, EMPTY,until,EMPTY,EMPTY,EMPTY,1569,1604,1611,1737,1,1,FALSE,FALSE,28,0,1569,1604,TRUE,29 32,7,1605,1738,28 41,9,0,1,0,0,0,1,condition,FALSE,FALSE,0,FALSE,0,FALSE,FALSE,FALSE,Comm::Wr::Null
606,11,Implicit,Expansion.Conjunction, EMPTY,in fact,EMPTY,EMPTY,EMPTY,1739,1843,1845,1972,1,1,FALSE,TRUE,33 35,1,1739,1844,FALSE,36,1,1845,1973,33 36,0,0,0,0,0,0,0,background,FALSE,FALSE,0,FALSE,0,FALSE,FALSE,FALSE,Comm::Wr::Null
606,12,Explicit,Expansion.Conjunction, EMPTY,in addition,EMPTY,EMPTY,EMPTY,1763,1843,2097,2235,1,1,FALSE,TRUE,34 35,1,1763,1844,TRUE,39 41,14,2084,2236,33 41,4,0,3,0,3,0,0,List,FALSE,FALSE,0,TRUE,0,FALSE,FALSE,FALSE,Comm::Wr::Null
606,13,Implicit,Temporal.Asynchronous.Succession, EMPTY,previously,EMPTY,EMPTY,EMPTY,1845,1972,1974,2080,1,1,FALSE,FALSE,36,1,1845,1973,TRUE,37 38,1,1974,2081,33 38,3,1,0,1,0,0,0,elaboration-additional,FALSE,TRUE,0,FALSE,0,FALSE,FALSE,FALSE,Comm::Wr::Null
606,14,Explicit,Comparison.Contrast.Juxtaposition, EMPTY,but,EMPTY,EMPTY,EMPTY,1974,2020,2026,2080,1,1,FALSE,FALSE,37,1,1974,2021,FALSE,38,5,2022,2081,37 38,0,0,0,0,0,0,0,antithesis,FALSE,FALSE,0,FALSE,0,FALSE,FALSE,FALSE,Comm::Wr::Null
606,15,Explicit,Comparison.Contrast.Opposition, EMPTY,however,EMPTY,EMPTY,EMPTY,2084,2235,2248,2479,1,1,FALSE,TRUE,39 41,1,2084,2236,TRUE,42 44,10,2239,2480,28 48,15,2,2,2,1,0,1,antithesis,FALSE,TRUE,1,FALSE,0,FALSE,FALSE,FALSE,Comm::Wr::Null
606,16,Implicit,Expansion.Restatement.Specification, EMPTY,in other words,EMPTY,EMPTY,EMPTY,2319,2479,2482,2665,1,1,FALSE,FALSE,44,1,2319,2480,TRUE,45 47,3,2481,2667,42 48,3,0,3,0,2,0,1,elaboration-additional,FALSE,FALSE,1,FALSE,2,FALSE,FALSE,FALSE,Comm::Wr::Null
606,17,Explicit,Comparison.Contrast.Juxtaposition, EMPTY,but,EMPTY,EMPTY,EMPTY,2482,2577,2583,2665,1,1,FALSE,TRUE,45 47,91,2481,2667,FALSE,47,6,2579,2667,45 47,-1,-1,-1,0,0,0,0,attribution,TRUE,TRUE,1,FALSE,0,TRUE,FALSE,FALSE,Comm::Ot::Null
606,18,Explicit,Comparison.Contrast.Juxtaposition, EMPTY,however,EMPTY,EMPTY,EMPTY,2724,2868,3012,3081,1,1,FALSE,TRUE,49 51,119,2724,2987,TRUE,53 54,1,3012,3082,49 54,1,0,1,0,0,0,1,antithesis,FALSE,FALSE,0,FALSE,1,FALSE,FALSE,FALSE,Comm::Wr::Null
606,19,EntRel,EMPTY,EMPTY,EMPTY,EMPTY,EMPTY,EMPTY,2724,2868,2870,2986,1,1,FALSE,TRUE,49 51,119,2724,2987,FALSE,51,1,2870,2987,49 51,-1,-1,-1,0,0,0,0,circumstance,TRUE,TRUE,0,FALSE,0,FALSE,FALSE,FALSE,EMPTY
606,20,Implicit,Expansion.Conjunction, EMPTY,also,EMPTY,EMPTY,EMPTY,3012,3081,3091,3246,1,1,FALSE,TRUE,53 54,1,3012,3082,TRUE,56 57,1,3091,3247,49 57,5,0,3,0,2,0,1,elaboration-additional,FALSE,FALSE,0,FALSE,2,FALSE,FALSE,FALSE,Comm::Wr::Null
607,0,Explicit,Expansion.Conjunction, EMPTY,and,EMPTY,EMPTY,EMPTY,9,76,82,146,1,1,FALSE,FALSE,1,1,9,77,FALSE,2,5,78,147,1 2,0,0,0,0,0,0,0,Inverted-Sequence,FALSE,FALSE,0,TRUE,0,FALSE,FALSE,FALSE,Comm::Wr::Null
607,1,Explicit,Expansion.List, EMPTY,also,EMPTY,EMPTY,EMPTY,150,219,402,564,1,1,FALSE,TRUE,3 5,1,150,220,TRUE,9 12,6,397,565,1 14,7,1,3,1,1,0,2,elaboration-additional,FALSE,TRUE,0,FALSE,0,FALSE,FALSE,FALSE,Comm::Wr::Null
607,2,EntRel,EMPTY,EMPTY,EMPTY,EMPTY,EMPTY,EMPTY,150,219,221,393,1,1,FALSE,TRUE,3 5,1,150,220,TRUE,6 8,1,221,394,3 8,0,0,0,0,0,0,0,elaboration-additional,FALSE,FALSE,0,FALSE,0,FALSE,FALSE,FALSE,EMPTY
607,3,EntRel,EMPTY,EMPTY,EMPTY,EMPTY,EMPTY,EMPTY,397,564,566,612,1,1,FALSE,TRUE,9 12,1,397,565,FALSE,13,1,566,613,9 13,0,0,0,0,0,0,0,elaboration-additional,FALSE,FALSE,0,FALSE,0,FALSE,FALSE,FALSE,EMPTY
607,4,Implicit,Expansion.Conjunction, EMPTY,and,EMPTY,EMPTY,EMPTY,566,612,614,668,1,1,FALSE,FALSE,13,1,566,613,FALSE,14,1,614,669,9 14,4,1,0,1,0,0,0,elaboration-additional,FALSE,TRUE,0,FALSE,0,FALSE,FALSE,FALSE,Comm::Wr::Null
607,5,EntRel,EMPTY,EMPTY,EMPTY,EMPTY,EMPTY,EMPTY,672,785,787,899,1,1,FALSE,TRUE,15 17,1,672,786,TRUE,18 19,1,787,900,15 19,0,0,0,0,0,0,0,elaboration-additional,FALSE,FALSE,0,FALSE,0,FALSE,FALSE,FALSE,EMPTY
608,0,Implicit,Comparison.Contrast, EMPTY,however,EMPTY,EMPTY,EMPTY,9,71,73,189,1,1,FALSE,FALSE,1,1,9,72,TRUE,2 3,1,73,190,1 3,0,0,0,0,0,0,0,Contrast,FALSE,FALSE,0,TRUE,0,FALSE,FALSE,FALSE,Comm::Wr::Null
609,0,Implicit,Contingency.Cause.Result, EMPTY,as a result,EMPTY,EMPTY,EMPTY,32,135,137,152,1,1,FALSE,TRUE,2 4,1,32,136,FALSE,5,1,137,153,1 5,1,0,1,0,1,0,0,elaboration-additional,FALSE,FALSE,0,FALSE,1,FALSE,FALSE,FALSE,Comm::Wr::Null
609,1,Implicit,Contingency.Cause.Reason, EMPTY,because,EMPTY,EMPTY,EMPTY,156,167,229,289,1,1,FALSE,FALSE,6,1,156,168,FALSE,8,3,228,291,6 9,2,0,2,0,1,0,1,reason,FALSE,FALSE,0,FALSE,2,FALSE,FALSE,FALSE,Comm::Ot::Null
609,2,EntRel,EMPTY,EMPTY,EMPTY,EMPTY,EMPTY,EMPTY,303,469,471,572,1,1,FALSE,TRUE,10 13,1,303,470,TRUE,14 16,1,471,573,10 21,5,0,1,0,0,0,1,elaboration-additional,FALSE,FALSE,0,FALSE,0,FALSE,FALSE,FALSE,EMPTY
609,3,Explicit,Expansion.Alternative.Chosen alternative, EMPTY,rather,EMPTY,EMPTY,EMPTY,504,572,582,822,1,1,FALSE,TRUE,15 16,1,504,573,TRUE,17 21,9,574,823,14 21,1,0,1,0,1,0,0,elaboration-general-specific,FALSE,FALSE,0,FALSE,0,FALSE,FALSE,FALSE,Comm::Wr::Null
609,4,Implicit,Contingency.Cause.Result, EMPTY,thus,EMPTY,EMPTY,EMPTY,826,926,961,1104,1,2,FALSE,TRUE,22 24,1,826,927,TRUE,26 30,1,961,1105,22 30,1,0,1,0,0,0,1,circumstance,FALSE,FALSE,0,FALSE,1,FALSE,FALSE,FALSE,Comm::Wr::Null
609,5,Implicit,Expansion.Restatement.Specification, EMPTY,in fact,EMPTY,EMPTY,EMPTY,961,1104,1143,1320,1,1,FALSE,TRUE,26 30,1,961,1105,TRUE,32 36,1,1143,1321,22 61,30,0,5,0,2,0,3,circumstance,FALSE,FALSE,0,FALSE,2,FALSE,FALSE,FALSE,Comm::Wr::Null
609,6,Implicit,Contingency.Cause.Reason, EMPTY,because,EMPTY,EMPTY,EMPTY,1324,1450,1453,1483,1,1,FALSE,TRUE,37 38,1,1324,1451,FALSE,39,3,1452,1485,37 42,3,0,2,0,0,0,2,elaboration-additional,FALSE,FALSE,0,FALSE,1,FALSE,FALSE,FALSE,Comm::Wr::Null
609,7,Explicit,Comparison.Concession.Expectation, EMPTY,although,EMPTY,EMPTY,EMPTY,1411,1450,1333,1409,1,1,FALSE,FALSE,38,1,1411,1451,FALSE,37,10,1324,1410,37 38,0,0,0,0,0,0,0,concession,FALSE,FALSE,0,FALSE,0,FALSE,FALSE,FALSE,Comm::Wr::Null
609,8,Implicit,Contingency.Cause.Reason, EMPTY,because,EMPTY,EMPTY,EMPTY,1453,1483,1589,1649,1,1,FALSE,FALSE,39,3,1452,1485,FALSE,42,3,1588,1651,39 42,2,0,1,0,1,0,0,elaboration-additional,FALSE,FALSE,0,FALSE,1,FALSE,FALSE,FALSE,Comm::Ot::Null
609,9,Explicit,Comparison.Contrast.Opposition, EMPTY,still,EMPTY,EMPTY,EMPTY,1991,2057,2068,2159,1,1,FALSE,FALSE,51,1,1991,2058,TRUE,52 53,8,2061,2160,43 53,8,1,1,1,1,0,0,concession,FALSE,TRUE,0,FALSE,0,FALSE,FALSE,FALSE,Comm::Wr::Null
609,10,Explicit,Expansion.Conjunction, EMPTY,and,EMPTY,EMPTY,EMPTY,1654,1716,1724,1805,1,1,FALSE,TRUE,43 46,90,1654,1806,FALSE,46,8,1717,1806,43 46,-1,-1,-1,0,0,0,0,attribution,TRUE,TRUE,0,FALSE,0,TRUE,FALSE,FALSE,Comm::Wr::Null
609,11,Implicit,Contingency.Cause.Reason, EMPTY,because,EMPTY,EMPTY,EMPTY,1720,1805,1807,1989,1,1,FALSE,FALSE,46,4,1717,1806,TRUE,47 50,1,1807,1990,43 51,4,1,2,0,2,1,0,elaboration-additional,FALSE,TRUE,0,FALSE,1,FALSE,FALSE,FALSE,Comm::Wr::Null
609,12,Implicit,Contingency.Cause.Result, EMPTY,therefore,EMPTY,EMPTY,EMPTY,1807,1989,1991,2057,1,1,FALSE,TRUE,47 50,1,1807,1990,FALSE,51,1,1991,2058,47 51,0,0,0,0,0,0,0,reason,FALSE,FALSE,0,FALSE,0,FALSE,FALSE,FALSE,Comm::Wr::Null
609,13,EntRel,EMPTY,EMPTY,EMPTY,EMPTY,EMPTY,EMPTY,2061,2159,2161,2287,1,1,FALSE,TRUE,52 53,1,2061,2160,TRUE,54 56,1,2161,2288,43 61,14,0,2,0,1,0,1,evidence,FALSE,FALSE,1,FALSE,0,FALSE,FALSE,FALSE,EMPTY
609,14,Implicit,Expansion.Conjunction, EMPTY,furthermore,EMPTY,EMPTY,EMPTY,2187,2287,2289,2384,1,1,FALSE,TRUE,55 56,1,2187,2288,TRUE,57 58,1,2289,2385,54 61,4,0,2,0,1,0,1,List,FALSE,FALSE,1,TRUE,0,FALSE,FALSE,FALSE,Comm::Wr::Null
609,15,Implicit,Contingency.Cause.Reason, EMPTY,because,EMPTY,EMPTY,EMPTY,2536,2623,2639,2772,1,1,FALSE,TRUE,63 64,1,2536,2624,TRUE,66 71,118,2639,2890,62 71,2,0,2,0,1,0,1,elaboration-additional,FALSE,FALSE,0,FALSE,2,FALSE,FALSE,FALSE,Comm::Wr::Null
609,16,Implicit,Contingency.Cause.Reason, EMPTY,because,EMPTY,EMPTY,EMPTY,2639,2772,2774,2889,1,1,FALSE,TRUE,66 71,118,2639,2890,TRUE,69 71,1,2774,2890,66 71,-3,-1,-1,0,0,0,0,elaboration-object-attribute-e,TRUE,TRUE,0,FALSE,0,FALSE,FALSE,FALSE,Comm::Wr::Null
609,17,Explicit,Contingency.Cause.Reason, EMPTY,because,EMPTY,EMPTY,EMPTY,2774,2826,2835,2889,1,1,FALSE,FALSE,69,0,2774,2826,TRUE,70 71,9,2827,2890,69 71,0,0,0,0,0,0,0,explanation-argumentative,FALSE,FALSE,0,FALSE,0,FALSE,FALSE,FALSE,PAtt::Ot::Null
609,18,Implicit,Expansion.Conjunction, EMPTY,and,EMPTY,EMPTY,EMPTY,2893,2977,2979,3174,1,1,FALSE,TRUE,72 74,1,2893,2978,TRUE,75 78,1,2979,3175,62 101,33,1,1,1,0,0,1,elaboration-additional,FALSE,TRUE,0,FALSE,0,FALSE,FALSE,FALSE,Comm::Wr::Null
609,19,Explicit,Contingency.Cause.Reason, EMPTY,because,EMPTY,EMPTY,EMPTY,3052,3116,3125,3174,1,1,FALSE,TRUE,76 77,0,3052,3116,FALSE,78,9,3117,3175,76 78,0,0,0,0,0,0,0,reason,FALSE,FALSE,0,FALSE,0,FALSE,FALSE,FALSE,Comm::Ot::Null
609,20,Explicit,Temporal.Asynchronous.Precedence, EMPTY,before,EMPTY,EMPTY,EMPTY,3495,3586,3506,3532,2,1,TRUE,TRUE,86 89,8,3495,3594,FALSE,87,8,3499,3533,87 89,-2,-1,-1,0,0,0,0,temporal-before-e,TRUE,TRUE,0,FALSE,0,FALSE,FALSE,TRUE,Comm::Ot::Null
609,21,Explicit,Expansion.Conjunction, EMPTY,and,EMPTY,EMPTY,EMPTY,4035,4092,4100,4181,1,1,FALSE,FALSE,103,0,4035,4092,TRUE,104 105,8,4093,4182,103 105,0,0,0,0,0,0,0,elaboration-additional,FALSE,FALSE,0,FALSE,0,FALSE,FALSE,FALSE,Comm::Wr::Null
609,22,Implicit,Contingency.Cause.Reason, EMPTY,because,EMPTY,EMPTY,EMPTY,4096,4181,4184,4255,1,1,FALSE,TRUE,104 105,4,4093,4182,TRUE,106 107,3,4183,4257,102 110,5,2,1,2,0,0,1,explanation-argumentative,FALSE,TRUE,0,FALSE,1,FALSE,FALSE,FALSE,Comm::Wr::Null
609,23,Explicit,Contingency.Cause.Result,Expansion.Conjunction,and,EMPTY,EMPTY,EMPTY,4184,4202,4208,4255,1,1,FALSE,FALSE,106,2,4183,4203,FALSE,107,6,4204,4257,106 107,0,0,0,0,0,0,0,reason,FALSE,FALSE,0,FALSE,0,FALSE,FALSE,FALSE,Comm::Ot::Null
609,24,Implicit,Contingency.Cause.Reason, EMPTY,because,EMPTY,EMPTY,EMPTY,4533,4647,4650,4700,1,1,FALSE,TRUE,115 116,1,4533,4648,FALSE,117,3,4649,4702,111 134,21,2,4,2,1,0,3,elaboration-additional,FALSE,TRUE,0,FALSE,2,FALSE,FALSE,FALSE,Comm::Ot::Null
609,25,Implicit,Comparison.Contrast, EMPTY,but,EMPTY,EMPTY,EMPTY,4650,4700,4717,4756,1,1,FALSE,FALSE,117,3,4649,4702,FALSE,119,3,4716,4758,117 119,1,0,1,0,1,0,0,comment,FALSE,FALSE,0,FALSE,1,FALSE,FALSE,FALSE,Comm::Ot::Null
609,26,Implicit,Comparison.Contrast, EMPTY,however,EMPTY,EMPTY,EMPTY,4966,5098,5100,5382,1,2,FALSE,TRUE,126 127,1,4966,5099,TRUE,128 134,1,5100,5383,125 134,1,0,1,0,1,0,0,background,FALSE,FALSE,0,FALSE,1,FALSE,FALSE,FALSE,Comm::Wr::Null
609,27,Explicit,Contingency.Condition.Hypothetical, EMPTY,if,EMPTY,EMPTY,EMPTY,5233,5382,5103,5212,1,1,FALSE,TRUE,131 134,1,5233,5383,TRUE,128 129,4,5100,5213,128 134,1,0,1,0,0,0,1,circumstance,FALSE,FALSE,0,FALSE,1,FALSE,FALSE,FALSE,Comm::Ot::Null
609,28,Explicit,Expansion.Alternative.Disjunctive, EMPTY,unless,EMPTY,EMPTY,EMPTY,5270,5319,5327,5382,1,1,FALSE,FALSE,133,0,5270,5319,FALSE,134,8,5320,5383,133 134,0,0,0,0,0,0,0,condition,FALSE,FALSE,0,FALSE,0,FALSE,FALSE,FALSE,Comm::Ot::Null
609,29,Explicit,Comparison.Contrast.Juxtaposition, EMPTY,but,EMPTY,EMPTY,EMPTY,5386,5486,5492,5633,1,1,FALSE,TRUE,135 136,1,5386,5487,TRUE,137 141,127,5488,5756,102 153,45,2,3,2,0,0,3,elaboration-additional,FALSE,TRUE,1,FALSE,0,FALSE,FALSE,FALSE,Comm::Wr::Null
609,30,Implicit,Contingency.Cause.Reason, EMPTY,because,EMPTY,EMPTY,EMPTY,5488,5633,5635,5755,1,1,FALSE,TRUE,137 141,123,5488,5756,FALSE,141,1,5635,5756,137 141,-1,-1,-1,0,0,0,0,elaboration-general-specific,TRUE,TRUE,0,FALSE,0,FALSE,FALSE,FALSE,Comm::Wr::Null
609,31,Explicit,Comparison.Concession.Contra-expectation, EMPTY,still,EMPTY,EMPTY,EMPTY,5538,5633,6103,6219,1,1,FALSE,TRUE,138 140,1,5538,5634,FALSE,149,1,6103,6220,137 153,13,1,5,1,3,0,2,Contrast,FALSE,TRUE,0,TRUE,1,FALSE,FALSE,FALSE,Comm::Wr::Null
609,32,Implicit,Expansion.List, EMPTY,and,EMPTY,EMPTY,EMPTY,5635,5755,5757,5849,1,1,FALSE,FALSE,141,1,5635,5756,TRUE,142 144,1,5757,5850,137 144,4,2,0,2,0,0,0,elaboration-additional,FALSE,TRUE,0,FALSE,0,FALSE,FALSE,FALSE,Comm::Wr::Null
609,33,Explicit,Expansion.List, EMPTY,and,EMPTY,EMPTY,EMPTY,5757,5849,5855,6073,1,1,FALSE,TRUE,142 144,1,5757,5850,TRUE,145 147,5,5851,6074,137 147,5,1,0,1,0,0,0,elaboration-additional,FALSE,TRUE,0,FALSE,0,FALSE,FALSE,FALSE,Comm::Wr::Null
609,34,Explicit,Contingency.Cause.Reason, EMPTY,because,EMPTY,EMPTY,EMPTY,5851,5938,5947,6073,1,1,FALSE,FALSE,145,0,5851,5938,TRUE,146 147,9,5939,6074,145 147,0,0,0,0,0,0,0,explanation-argumentative,FALSE,FALSE,0,FALSE,0,FALSE,FALSE,FALSE,Comm::Wr::Null
609,35,Implicit,Contingency.Cause.Reason, EMPTY,because,EMPTY,EMPTY,EMPTY,6103,6219,6221,6404,1,2,FALSE,FALSE,149,1,6103,6220,TRUE,150 153,1,6221,6405,148 153,1,0,1,0,1,0,0,example,FALSE,FALSE,0,FALSE,1,FALSE,FALSE,FALSE,Comm::Wr::Null
609,36,Explicit,Temporal.Asynchronous.Precedence, EMPTY,later,EMPTY,EMPTY,EMPTY,6254,6350,6351,6398,1,1,FALSE,FALSE,152,12,6242,6350,FALSE,153,7,6351,6405,152 153,0,0,0,0,0,0,0,elaboration-object-attribute-e,FALSE,FALSE,0,FALSE,0,FALSE,FALSE,FALSE,Comm::Ot::Null
609,37,Implicit,Contingency.Cause.Reason, EMPTY,because,EMPTY,EMPTY,EMPTY,6408,6566,6688,6763,1,1,FALSE,TRUE,154 155,2,6408,6568,TRUE,158 159,2,6688,6765,154 160,3,0,2,0,1,0,1,elaboration-additional,FALSE,FALSE,0,FALSE,2,FALSE,FALSE,FALSE,Comm::Ot::Null
609,38,Explicit,Contingency.Pragmatic cause.Justification, EMPTY,indeed,EMPTY,EMPTY,EMPTY,6688,6763,6786,6947,1,1,FALSE,TRUE,158 159,2,6688,6765,TRUE,161 172,349,6778,7288,154 172,5,1,1,1,1,0,0,explanation-argumentative,FALSE,TRUE,0,FALSE,1,FALSE,FALSE,FALSE,Comm::Wr::Null
609,39,Implicit,Expansion.Instantiation, EMPTY,for example,EMPTY,EMPTY,EMPTY,6778,6947,6949,7076,1,1,FALSE,TRUE,161 172,341,6778,7288,TRUE,165 166,1,6949,7077,161 172,-2,-1,-1,0,0,0,0,antithesis,TRUE,TRUE,0,FALSE,0,FALSE,FALSE,FALSE,Comm::Wr::Null
609,40,Explicit,Comparison.Concession.Expectation, EMPTY,although,EMPTY,EMPTY,EMPTY,6778,6947,6795,6852,3,1,TRUE,TRUE,161 172,341,6778,7288,FALSE,161,18,6778,6853,161 172,-1,-1,-1,0,0,0,0,antithesis,TRUE,TRUE,0,FALSE,0,FALSE,FALSE,FALSE,Comm::Wr::Null
609,41,Implicit,Contingency.Cause.Result, EMPTY,thus,EMPTY,EMPTY,EMPTY,7003,7076,7078,7155,1,2,FALSE,FALSE,166,1,7003,7077,TRUE,167 170,1,7078,7156,165 172,3,1,1,1,0,0,1,elaboration-additional,FALSE,TRUE,0,FALSE,0,FALSE,FALSE,FALSE,Comm::Wr::Null
609,42,Explicit,Temporal.Asynchronous.Precedence, EMPTY,later,EMPTY,EMPTY,EMPTY,7092,7124,7078,7149,1,2,TRUE,FALSE,168,1,7092,7125,TRUE,167 170,7,7078,7156,167 169,-2,-1,-1,0,0,0,0,attribution-e,TRUE,TRUE,0,FALSE,0,TRUE,FALSE,TRUE,Comm::Ot::Null
609,43,Explicit,Temporal.Asynchronous.Precedence, EMPTY,before,EMPTY,EMPTY,EMPTY,7506,7747,7517,7543,2,1,TRUE,TRUE,173 184,217,7291,7749,FALSE,178,8,7510,7544,173 184,-1,-1,-1,0,0,0,0,attribution,TRUE,TRUE,3,FALSE,0,TRUE,FALSE,FALSE,Comm::Wr::Null
610,0,Implicit,Expansion.Instantiation, EMPTY,for example,Contingency.Cause.Reason, EMPTY,because,9,45,47,252,1,1,FALSE,FALSE,1,1,9,46,TRUE,1 10,279,9,493,1 10,-1,-1,-1,0,0,0,0,consequence-s,TRUE,TRUE,0,FALSE,0,FALSE,FALSE,FALSE,Comm::Wr::Null
610,1,Explicit,Expansion.List, EMPTY,and,EMPTY,EMPTY,EMPTY,47,159,165,252,1,1,FALSE,TRUE,1 3,39,9,160,TRUE,4 5,5,161,253,1 10,5,0,1,0,0,0,1,consequence-s,FALSE,FALSE,0,FALSE,0,FALSE,FALSE,FALSE,Comm::Wr::Null
610,2,Implicit,Expansion.List, EMPTY,and,EMPTY,EMPTY,EMPTY,47,120,122,159,1,1,FALSE,FALSE,2,1,47,121,FALSE,3,1,122,160,1 3,1,0,1,0,1,0,0,consequence-s,FALSE,FALSE,0,FALSE,0,FALSE,FALSE,FALSE,Comm::Wr::Null
